record_id,date,day_index,week_index,division,district,upazila_city,ward_or_cluster,settlement_type,latitude,longitude,area_km2,total_population,population_density_per_km2,children_6_59m,children_under2,infants_6_8m,school_age_children_5_14,households,avg_household_size,slum_density_index,poverty_index,caregiver_literacy_rate,caregiver_phone_access_rate,mobile_population_index,hard_to_reach_index,road_access_score,flood_or_rain_access_risk,market_count,school_count,mosque_count,factory_count,community_health_volunteers,historical_epi_coverage,mr1_coverage_baseline,mr2_coverage_baseline,current_campaign_coverage,campaign_target_children,registered_children,immunization_card_available_rate,estimated_zero_dose_children,estimated_under_vaccinated_children,defaulter_children,missed_epi_sessions_30d,days_since_last_campaign,refusal_rate,absent_rate,field_followup_rate,cold_chain_outage_last_30d_flag,suspected_cases_today,confirmed_cases_today,deaths_today,cases_under5_today,cases_under2_today,infant_cases_today,rash_fever_reports_today,lab_tests_today,test_positivity_rate,cases_last7,confirmed_last7,deaths_last7,case_growth_7d_pct,rt_estimate,attack_rate_per_10000,contact_cluster_count,school_cluster_flag,market_cluster_flag,adjacent_high_risk_area_count,community_rumor_reports_7d,dominant_rumor_topic,community_sentiment_score,facility_id,nearest_health_facility,distance_to_nearest_facility_km,avg_travel_time_to_facility_min,vaccination_sites_active,mobile_teams_available,vaccinators_available,team_hours_available_today,vaccine_stock_mr_doses,doses_received_today,doses_used_today,doses_wasted_today,wastage_rate,cold_chain_capacity_doses,fridge_temp_avg_c,fridge_temp_excursion_count_7d,generator_available_flag,days_of_stock_remaining,stockout_risk_score,recommended_doses_needed_7d,vaccine_shortfall_7d,priority_shipment_flag,suggested_reallocation_from_facility,suggested_reallocation_to_facility,households_visited_today,children_screened_today,children_vaccinated_today,children_absent_today,children_refused_today,followup_households,estimated_households_to_visit_tomorrow,estimated_children_to_reach_tomorrow,doses_to_carry_tomorrow,daily_route_km_recommended,route_priority_rank,route_plan_text,nearest_hospital_id,nearest_hospital_name,distance_to_nearest_hospital_km,pediatric_beds_total,pediatric_beds_available,oxygen_cylinders_available,picu_beds_total,picu_beds_available,measles_admissions_today,total_pediatric_admissions_today,predicted_measles_admissions_7d,predicted_oxygen_demand_7d,picu_pressure_score,hospital_surge_risk_level,zero_dose_risk_score,outbreak_priority_score,forecast_cases_next_7d,forecast_cases_next_14d,forecast_growth_next_7d_pct,risk_level_next_week,scenario_80pct_coverage_cases_14d,scenario_90pct_coverage_cases_14d,scenario_95pct_coverage_cases_14d,expected_cases_averted_if_95pct,model_recommended_action,alert_flags_json,community_notes,ai_generated_field_brief,public_message_template_bn,data_quality_score,synthetic_data_flag
ZMC-047-052,2026-05-05,52,8,Naogaon,Rajshahi,Naogaon Sadar,Naogaon Low Coverage Belt North Sector,rural,24.795895,88.925123,9.79,8141,831,664,445,70,1101,1915,4.25,0.628,0.472,0.637,0.662,0.499,0.463,0.509,0.273,2,5,1,4,4,0.862,0.841,0.717,0.733,664,365,0.554,157,28,50,3,30,0.119,0.217,0.868,0,0,0,0,0,0,0,0,0,0,1,0,0,-92.9,0.646,1.228,1,0,0,0,5,fertility_myth,-0.254,NAO-01-N,Naogaon EPI Center,4.88,82,1,5,16,91,0,0,141,10,0.066,354,4.82,0,0,0.0,1,56,56,1,lower-risk district store,NAO-01-N,421,275,53,10,4,15,17,12,13,15.24,63,Start at Naogaon EPI Center; visit highest-risk blocks in Naogaon Low Coverage Belt North Sector; prioritize absent/refusal follow-ups; carry 13 MR doses; sync offline forms after route.,H-NAO-01,Naogaon District Hospital,5.38,80,18,24,5,0,0,11,0,0,0.4,moderate,0.39,0.373,0,0,-100.0,low,0,0,0,0,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Naogaon Low Coverage Belt North Sector has rural conditions, 157 estimated zero-dose children, 1 suspected cases in last 7 days, rumor topic: fertility_myth.","Tomorrow focus: Reallocate MR stock immediately. Target 12 children, 17 households, stockout risk 1, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.765,True
ZMC-048-052,2026-05-05,52,8,Rangpur,Rangpur,Rangpur City,Rangpur Central Ward North Sector,dense_urban,25.745913,89.275833,2.49,49878,20018,5940,2553,396,6650,11586,4.31,0.626,0.473,0.671,0.657,0.507,0.441,0.604,0.293,5,7,12,1,4,0.895,0.832,0.793,0.731,5940,3990,0.624,1863,180,645,1,30,0.13,0.247,0.785,0,0,0,0,0,0,0,0,0,0,13,0,0,-40.9,0.889,2.606,0,0,0,5,7,none,0.052,RPC-01-N,Rangpur Urban Clinic,5.05,101,2,6,19,138,1637,0,233,18,0.072,4675,5.17,1,1,7.03,0,630,0,0,none,none,1427,1068,220,22,23,60,175,82,94,15.74,73,Start at Rangpur Urban Clinic; visit highest-risk blocks in Rangpur Central Ward North Sector; prioritize absent/refusal follow-ups; carry 94 MR doses; sync offline forms after route.,H-RNG-01,Rangpur Medical College Hospital,9.65,220,78,71,12,3,0,6,3,1,0.364,moderate,0.398,0.267,10,12,-23.1,low,8,6,4,8,Send rumor response team with community leader,[],"Synthetic note: Rangpur Central Ward North Sector has dense urban conditions, 1863 estimated zero-dose children, 13 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Send rumor response team with community leader. Target 82 children, 175 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.782,True
ZMC-049-052,2026-05-05,52,8,Kurigram,Rangpur,Ulipur Upazila,Brahmaputra Char Zone North Sector,river_char,25.666838,89.633428,12.32,14800,1201,1199,621,125,1884,3269,4.53,0.892,0.929,0.536,0.56,0.937,0.884,0.145,0.751,2,3,7,3,4,0.76,0.615,0.527,0.455,1199,659,0.353,628,76,198,4,30,0.125,0.341,0.799,0,2,0,0,1,0,0,3,1,0.0,14,2,0,-6.7,1.448,9.459,2,0,0,6,10,vaccine_shortage_confusion,-0.39,ULI-01-N,Ulipur Char Outreach,9.27,197,1,9,22,123,0,180,180,14,0.072,634,6.88,1,1,0.0,1,369,369,1,lower-risk district store,ULI-01-N,970,685,180,53,14,72,43,31,35,27.02,42,Start at Ulipur Char Outreach; visit highest-risk blocks in Brahmaputra Char Zone North Sector; prioritize absent/refusal follow-ups; carry 35 MR doses; sync offline forms after route.,H-KUR-01,Kurigram District Hospital,17.13,80,9,36,5,0,0,8,9,3,0.563,high,0.661,0.582,15,23,7.1,moderate,16,13,9,14,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Brahmaputra Char Zone North Sector has river char conditions, 628 estimated zero-dose children, 14 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Reallocate MR stock immediately. Target 31 children, 43 households, stockout risk 1, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.605,True
ZMC-050-052,2026-05-05,52,8,Dinajpur,Rangpur,Dinajpur Sadar,Dinajpur Rural Belt North Sector,rural,25.604916,88.645943,10.33,11446,1108,1348,624,91,1795,2395,4.78,0.537,0.43,0.611,0.584,0.412,0.397,0.547,0.233,2,3,3,2,5,0.909,0.849,0.768,0.785,1348,912,0.658,319,46,76,2,30,0.087,0.183,0.903,0,0,0,0,0,0,0,1,0,0,2,0,0,-33.3,0.81,1.747,0,0,0,4,6,vaccine_causes_measles_myth,-0.227,DIN-01-N,Dinajpur Sadar Clinic,3.72,57,2,6,15,100,79,0,93,1,0.011,985,4.94,0,1,0.85,0.415,89,10,0,none,none,645,370,70,15,2,18,23,12,13,11.59,74,Start at Dinajpur Sadar Clinic; visit highest-risk blocks in Dinajpur Rural Belt North Sector; prioritize absent/refusal follow-ups; carry 13 MR doses; sync offline forms after route.,H-DIN-01,Dinajpur M Abdur Rahim Medical College,8.78,140,54,54,7,0,0,24,0,0,0.4,moderate,0.335,0.259,2,6,0.0,low,4,3,2,4,Maintain routine campaign and monitor,"[""low_vaccine_confidence""]","Synthetic note: Dinajpur Rural Belt North Sector has rural conditions, 319 estimated zero-dose children, 2 suspected cases in last 7 days, rumor topic: vaccine_causes_measles_myth.","Tomorrow focus: Maintain routine campaign and monitor. Target 12 children, 23 households, stockout risk 0.415, hospital surge moderate.",এমআর টিকা শিশুকে হাম ও রুবেলা থেকে সুরক্ষা দেয়। টিকা কার্ড সঙ্গে আনুন।,0.801,True
ZMC-051-052,2026-05-05,52,8,Khulna,Khulna,Khulna City,Khalishpur Industrial Area North Sector,industrial_urban,22.843489,89.552113,2.22,48083,21652,5468,2068,362,7330,8952,5.37,0.731,0.63,0.641,0.704,0.688,0.63,0.328,0.335,6,9,10,9,6,0.877,0.768,0.752,0.701,5468,3007,0.465,1353,195,461,0,30,0.111,0.305,0.845,0,5,1,0,4,2,0,6,2,0.5,36,7,1,33.3,1.6,7.487,4,0,0,4,10,fever_after_vaccine_fear,-0.358,KCC-01-N,Khalishpur Health Center,6.66,84,2,6,17,114,419,0,702,56,0.074,2777,5.82,0,0,0.6,0.705,830,411,1,lower-risk district store,KCC-01-N,590,647,110,27,12,54,114,83,95,19.88,39,Start at Khalishpur Health Center; visit highest-risk blocks in Khalishpur Industrial Area North Sector; prioritize absent/refusal follow-ups; carry 95 MR doses; sync offline forms after route.,H-KHL-01,Khulna Medical College Hospital,11.22,140,19,78,5,0,0,11,12,5,0.525,moderate,0.441,0.612,39,63,8.3,high,45,35,25,38,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Khalishpur Industrial Area North Sector has industrial urban conditions, 1353 estimated zero-dose children, 36 suspected cases in last 7 days, rumor topic: fever_after_vaccine_fear.","Tomorrow focus: Reallocate MR stock immediately. Target 83 children, 114 households, stockout risk 0.705, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.7,True
ZMC-052-052,2026-05-05,52,8,Khulna,Khulna,Dacope Upazila,Dacope Coastal Villages North Sector,coastal_hard_to_reach,22.564653,89.52817,11.58,37347,3223,3568,1842,369,5607,8230,4.54,0.777,0.781,0.562,0.554,0.886,0.829,0.242,0.763,6,9,10,5,7,0.801,0.677,0.61,0.532,3568,1962,0.398,1915,193,669,3,30,0.121,0.311,0.94,0,4,1,0,3,1,0,5,1,1.0,52,15,0,-1.9,1.294,13.923,7,0,0,3,7,none,-0.173,DAC-01-N,Dacope Union Clinic,8.43,212,4,8,26,187,0,635,635,26,0.039,2127,6.28,1,1,0.0,1,1035,1035,1,lower-risk district store,DAC-01-N,1735,1997,635,129,52,205,80,58,64,26.27,23,Start at Dacope Union Clinic; visit highest-risk blocks in Dacope Coastal Villages North Sector; prioritize absent/refusal follow-ups; carry 64 MR doses; sync offline forms after route.,H-KHL-02,Dacope Upazila Health Complex,12.34,35,2,8,2,0,0,1,16,4,1,critical,0.613,0.77,48,63,-7.7,high,45,35,25,38,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Dacope Coastal Villages North Sector has coastal hard to reach conditions, 1915 estimated zero-dose children, 52 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Reallocate MR stock immediately. Target 58 children, 80 households, stockout risk 1, hospital surge critical.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.656,True
ZMC-053-052,2026-05-05,52,8,Satkhira,Khulna,Shyamnagar Upazila,Shyamnagar Embankment Area North Sector,coastal_hard_to_reach,22.339835,89.084185,13.42,51619,3847,4627,1914,372,6181,11803,4.37,0.822,0.858,0.527,0.533,0.913,0.803,0.355,0.714,8,10,11,2,7,0.815,0.679,0.619,0.568,4627,2544,0.465,1854,228,832,2,30,0.165,0.334,0.91,0,4,1,0,2,1,0,5,1,1.0,54,11,1,28.6,1.448,10.461,8,0,0,3,9,political_distrust,-0.413,SHY-01-N,Shyamnagar Outreach Clinic,7.61,177,4,6,18,100,284,0,517,11,0.021,3466,4.15,0,0,0.55,0.886,1187,903,1,lower-risk district store,SHY-01-N,479,545,125,18,8,42,69,57,62,23.73,29,Start at Shyamnagar Outreach Clinic; visit highest-risk blocks in Shyamnagar Embankment Area North Sector; prioritize absent/refusal follow-ups; carry 62 MR doses; sync offline forms after route.,H-SAT-01,Satkhira Medical College Hospital,14.84,180,7,41,12,1,0,19,14,7,0.532,moderate,0.592,0.717,55,74,1.9,high,53,42,30,44,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Shyamnagar Embankment Area North Sector has coastal hard to reach conditions, 1854 estimated zero-dose children, 54 suspected cases in last 7 days, rumor topic: political_distrust.","Tomorrow focus: Reallocate MR stock immediately. Target 57 children, 69 households, stockout risk 0.886, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.638,True
ZMC-054-052,2026-05-05,52,8,Barishal,Barishal,Barishal City,Nathullabad Transport Hub North Sector,dense_urban,22.677541,90.378033,2.13,50176,23526,4038,2658,499,7168,11698,4.29,0.648,0.538,0.608,0.651,0.51,0.42,0.647,0.226,6,9,10,3,2,0.866,0.826,0.779,0.77,4038,2433,0.587,762,125,360,0,30,0.108,0.251,0.73,0,2,0,0,1,1,0,2,0,0,24,4,0,-11.1,1.24,4.783,4,0,0,4,8,fever_after_vaccine_fear,-0.312,BCC-01-N,Nathullabad Health Post,4.77,87,3,4,16,111,647,0,358,29,0.075,2935,5.14,1,0,1.81,0.182,487,0,0,none,none,743,912,134,26,11,45,53,32,36,15.98,64,Start at Nathullabad Health Post; visit highest-risk blocks in Nathullabad Transport Hub North Sector; prioritize absent/refusal follow-ups; carry 36 MR doses; sync offline forms after route.,H-BAR-01,Sher-e-Bangla Medical College Hospital,7.46,100,18,41,3,1,0,12,8,3,0.459,moderate,0.358,0.361,22,28,-8.3,low,20,15,11,17,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Nathullabad Transport Hub North Sector has dense urban conditions, 762 estimated zero-dose children, 24 suspected cases in last 7 days, rumor topic: fever_after_vaccine_fear.","Tomorrow focus: Send rumor response team with community leader. Target 32 children, 53 households, stockout risk 0.182, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.728,True
ZMC-055-052,2026-05-05,52,8,Bhola,Barishal,Char Fasson Upazila,Island Char Cluster North Sector,island_char,22.154173,90.77653,14.68,11941,813,1193,485,116,1480,2618,4.56,0.967,0.931,0.567,0.519,0.963,0.855,0.28,0.728,4,5,2,0,1,0.703,0.648,0.564,0.499,1193,656,0.317,497,69,134,4,30,0.159,0.379,0.597,0,2,0,0,1,0,0,2,0,0,29,9,0,70.6,1.802,24.286,2,0,0,4,10,religious_concern,-0.511,CHF-01-N,Char Fasson Outreach,10.01,299,3,6,19,126,0,157,157,5,0.031,877,5.41,0,1,0.0,1,332,332,1,lower-risk district store,CHF-01-N,833,611,157,52,8,63,39,19,21,26.77,22,Start at Char Fasson Outreach; visit highest-risk blocks in Island Char Cluster North Sector; prioritize absent/refusal follow-ups; carry 21 MR doses; sync offline forms after route.,H-BHO-01,Bhola District Hospital,10.81,45,5,21,1,0,0,3,14,5,0.853,critical,0.645,0.783,34,61,17.2,critical,43,34,25,36,Reallocate MR stock immediately,"[""critical_outbreak_priority"", ""stockout_likely_72h"", ""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Island Char Cluster North Sector has island char conditions, 497 estimated zero-dose children, 29 suspected cases in last 7 days, rumor topic: religious_concern.","Tomorrow focus: Reallocate MR stock immediately. Target 19 children, 39 households, stockout risk 1, hospital surge critical.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.65,True
ZMC-056-052,2026-05-05,52,8,Sylhet,Sylhet,Sylhet City,Kumarpara Ward North Sector,dense_urban,24.914137,91.884109,1.53,31996,20877,2671,1616,196,4389,6856,4.67,0.582,0.525,0.585,0.693,0.417,0.346,0.681,0.141,5,5,7,3,3,0.883,0.805,0.791,0.708,2671,1762,0.62,728,83,236,0,30,0.129,0.245,0.84,0,3,1,0,2,1,0,4,1,1.0,24,5,0,100.0,1.878,7.501,3,0,0,3,9,vaccine_shortage_confusion,-0.103,SCC-01-N,Kumarpara Health Center,4.52,86,1,2,9,60,198,514,437,16,0.035,1486,4.54,2,1,0.45,0.726,387,189,1,lower-risk district store,SCC-01-N,363,391,59,8,7,17,124,88,98,14.34,44,Start at Kumarpara Health Center; visit highest-risk blocks in Kumarpara Ward North Sector; prioritize absent/refusal follow-ups; carry 98 MR doses; sync offline forms after route.,H-SYL-01,Sylhet MAG Osmani Medical College,9.82,220,61,68,19,6,0,6,13,4,0.416,moderate,0.357,0.559,30,56,25.0,moderate,40,31,23,33,Reallocate MR stock immediately,"[""stockout_likely_72h""]","Synthetic note: Kumarpara Ward North Sector has dense urban conditions, 728 estimated zero-dose children, 24 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Reallocate MR stock immediately. Target 88 children, 124 households, stockout risk 0.726, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.773,True
ZMC-057-052,2026-05-05,52,8,Sylhet,Sylhet,Sunamganj Sadar,Haor Village Cluster North Sector,haor_remote,25.050971,91.41441,15.15,15179,1002,1435,595,106,1958,3266,4.65,0.846,0.854,0.568,0.573,0.877,0.784,0.311,0.633,3,4,7,4,4,0.788,0.685,0.514,0.564,1435,789,0.375,682,111,192,2,30,0.125,0.302,0.707,1,0,0,0,0,0,0,0,0,0,13,0,0,-60.6,0.9,8.564,1,0,0,2,7,vaccine_shortage_confusion,-0.206,SUN-01-N,Sunamganj Haor Clinic,8.5,253,1,8,20,146,0,0,0,26,1.0,1204,7.84,3,0,0.0,1,527,527,1,lower-risk district store,SUN-01-N,1283,764,0,33,11,46,40,21,43,25.11,45,Start at Sunamganj Haor Clinic; visit highest-risk blocks in Haor Village Cluster North Sector; prioritize absent/refusal follow-ups; carry 43 MR doses; sync offline forms after route.,H-SUN-01,Sunamganj District Hospital,9.74,60,19,31,2,0,0,8,4,2,0.502,moderate,0.624,0.548,8,8,-38.5,moderate,5,4,3,5,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence"", ""cold_chain_temperature_excursion""]","Synthetic note: Haor Village Cluster North Sector has haor remote conditions, 682 estimated zero-dose children, 13 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Reallocate MR stock immediately. Target 21 children, 40 households, stockout risk 1, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.616,True
ZMC-058-052,2026-05-05,52,8,Moulvibazar,Sylhet,Sreemangal Upazila,Tea Garden Line North Sector,tea_garden,24.307203,91.750175,5.43,16910,3115,1696,898,152,1877,4001,4.23,0.882,0.874,0.508,0.544,0.874,0.74,0.264,0.258,2,4,9,2,1,0.76,0.679,0.615,0.567,1696,932,0.389,797,84,301,5,30,0.161,0.3,0.546,0,1,0,0,0,0,0,1,0,0,12,1,0,-60.0,1.007,7.096,2,0,0,4,9,vaccine_shortage_confusion,-0.436,SRM-01-N,Sreemangal Garden Clinic,8.19,176,3,7,21,144,0,213,213,5,0.023,1405,6.27,0,0,0.0,1,441,441,1,lower-risk district store,SRM-01-N,1014,642,193,17,10,33,43,27,29,21.86,46,Start at Sreemangal Garden Clinic; visit highest-risk blocks in Tea Garden Line North Sector; prioritize absent/refusal follow-ups; carry 29 MR doses; sync offline forms after route.,H-MOU-01,Moulvibazar District Hospital,10.01,35,11,13,1,0,0,1,4,1,0.562,high,0.612,0.542,10,11,-16.7,moderate,7,6,4,7,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Tea Garden Line North Sector has tea garden conditions, 797 estimated zero-dose children, 12 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Reallocate MR stock immediately. Target 27 children, 43 households, stockout risk 1, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.639,True
ZMC-059-052,2026-05-05,52,8,Mymensingh,Mymensingh,Mymensingh City,Kewatkhali Ward North Sector,dense_urban,24.741516,90.433071,2.18,46117,21152,4314,1824,374,6418,8701,5.3,0.644,0.509,0.684,0.748,0.532,0.45,0.586,0.223,8,8,12,5,4,0.897,0.835,0.798,0.773,4314,2445,0.558,1107,127,349,2,30,0.127,0.228,0.801,0,2,0,0,1,0,0,2,0,0,28,6,0,250.0,2.918,6.072,3,0,0,5,6,political_distrust,-0.298,MCC-01-N,Kewatkhali Health Center,3.3,72,3,5,19,118,286,0,616,14,0.022,3033,4.68,0,1,0.46,0.74,587,301,1,lower-risk district store,MCC-01-N,1254,974,186,33,15,64,81,72,79,11.38,39,Start at Kewatkhali Health Center; visit highest-risk blocks in Kewatkhali Ward North Sector; prioritize absent/refusal follow-ups; carry 79 MR doses; sync offline forms after route.,H-MYM-01,Mymensingh Medical College Hospital,9.92,220,44,76,7,2,0,29,23,11,0.513,moderate,0.385,0.616,57,162,103.6,high,116,92,66,96,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""low_vaccine_confidence""]","Synthetic note: Kewatkhali Ward North Sector has dense urban conditions, 1107 estimated zero-dose children, 28 suspected cases in last 7 days, rumor topic: political_distrust.","Tomorrow focus: Reallocate MR stock immediately. Target 72 children, 81 households, stockout risk 0.74, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.766,True
ZMC-060-052,2026-05-05,52,8,Jamalpur,Mymensingh,Islampur Upazila,Jamuna Char Cluster North Sector,river_char,25.058294,89.762146,10.33,15931,1541,1283,681,111,2080,3427,4.65,0.927,0.934,0.476,0.593,0.9,0.797,0.318,0.645,2,6,9,1,1,0.78,0.634,0.568,0.481,1283,705,0.409,569,75,275,2,30,0.168,0.333,0.535,0,4,1,0,3,1,0,4,1,1.0,20,3,0,100.0,2.035,12.554,1,0,0,4,12,none,-0.234,ISL-01-N,Islampur Char Outreach,9.72,153,3,6,17,103,0,0,0,0,0.0,596,6.43,1,1,0.0,1,354,354,1,lower-risk district store,ISL-01-N,603,732,0,20,20,45,49,30,32,28.6,26,Start at Islampur Char Outreach; visit highest-risk blocks in Jamuna Char Cluster North Sector; prioritize absent/refusal follow-ups; carry 32 MR doses; sync offline forms after route.,H-JAM-01,Jamalpur General Hospital,13.6,60,14,15,4,0,0,5,14,4,0.767,critical,0.634,0.746,30,60,50.0,high,43,34,24,36,Reallocate MR stock immediately,"[""stockout_likely_72h"", ""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Jamuna Char Cluster North Sector has river char conditions, 569 estimated zero-dose children, 20 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Reallocate MR stock immediately. Target 30 children, 49 households, stockout risk 1, hospital surge critical.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.676,True
